id_fact_inflasi,nama_wilayah,jenis_wilayah,tahun,bulan,bulan_ke,periode_label,inflasi_yoy,status_inflasi,keterangan_etl
FI00902,Kabupaten Sukabumi,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00903,Kabupaten Sukabumi,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00904,Kabupaten Sukabumi,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00905,Kabupaten Sukabumi,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00906,Kabupaten Sukabumi,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00907,Kabupaten Sukabumi,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00908,Kabupaten Sukabumi,Kabupaten,2021,Agustus,8,Agustus 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00909,Kabupaten Sukabumi,Kabupaten,2021,September,9,September 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00910,Kabupaten Sukabumi,Kabupaten,2021,Oktober,10,Oktober 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00911,Kabupaten Sukabumi,Kabupaten,2021,November,11,November 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00912,Kabupaten Sukabumi,Kabupaten,2021,Desember,12,Desember 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00913,Kabupaten Sukabumi,Kabupaten,2022,Januari,1,Januari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00914,Kabupaten Sukabumi,Kabupaten,2022,Februari,2,Februari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00915,Kabupaten Sukabumi,Kabupaten,2022,Maret,3,Maret 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00916,Kabupaten Sukabumi,Kabupaten,2022,April,4,April 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00917,Kabupaten Sukabumi,Kabupaten,2022,Mei,5,Mei 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00918,Kabupaten Sukabumi,Kabupaten,2022,Juni,6,Juni 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00919,Kabupaten Sukabumi,Kabupaten,2022,Juli,7,Juli 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00920,Kabupaten Sukabumi,Kabupaten,2022,Agustus,8,Agustus 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00921,Kabupaten Sukabumi,Kabupaten,2022,September,9,September 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00922,Kabupaten Sukabumi,Kabupaten,2022,Oktober,10,Oktober 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00923,Kabupaten Sukabumi,Kabupaten,2022,November,11,November 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00924,Kabupaten Sukabumi,Kabupaten,2022,Desember,12,Desember 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00925,Kabupaten Sukabumi,Kabupaten,2023,Januari,1,Januari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00926,Kabupaten Sukabumi,Kabupaten,2023,Februari,2,Februari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00927,Kabupaten Sukabumi,Kabupaten,2023,Maret,3,Maret 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00928,Kabupaten Sukabumi,Kabupaten,2023,April,4,April 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00929,Kabupaten Sukabumi,Kabupaten,2023,Mei,5,Mei 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00930,Kabupaten Sukabumi,Kabupaten,2023,Juni,6,Juni 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00931,Kabupaten Sukabumi,Kabupaten,2023,Juli,7,Juli 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00932,Kabupaten Sukabumi,Kabupaten,2023,Agustus,8,Agustus 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00933,Kabupaten Sukabumi,Kabupaten,2023,September,9,September 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00934,Kabupaten Sukabumi,Kabupaten,2023,Oktober,10,Oktober 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00935,Kabupaten Sukabumi,Kabupaten,2023,November,11,November 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00936,Kabupaten Sukabumi,Kabupaten,2023,Desember,12,Desember 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00937,Kabupaten Sukabumi,Kabupaten,2024,Januari,1,Januari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00938,Kabupaten Sukabumi,Kabupaten,2024,Februari,2,Februari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00939,Kabupaten Sukabumi,Kabupaten,2024,Maret,3,Maret 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00940,Kabupaten Sukabumi,Kabupaten,2024,April,4,April 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00941,Kabupaten Sukabumi,Kabupaten,2024,Mei,5,Mei 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00942,Kabupaten Sukabumi,Kabupaten,2024,Juni,6,Juni 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00943,Kabupaten Sukabumi,Kabupaten,2024,Juli,7,Juli 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00944,Kabupaten Sukabumi,Kabupaten,2024,Agustus,8,Agustus 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00945,Kabupaten Sukabumi,Kabupaten,2024,September,9,September 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00946,Kabupaten Sukabumi,Kabupaten,2024,Oktober,10,Oktober 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00947,Kabupaten Sukabumi,Kabupaten,2024,November,11,November 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00948,Kabupaten Sukabumi,Kabupaten,2024,Desember,12,Desember 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00949,Kabupaten Sukabumi,Kabupaten,2025,Januari,1,Januari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00950,Kabupaten Sukabumi,Kabupaten,2025,Februari,2,Februari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00951,Kabupaten Sukabumi,Kabupaten,2025,Maret,3,Maret 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00952,Kabupaten Sukabumi,Kabupaten,2025,April,4,April 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00953,Kabupaten Sukabumi,Kabupaten,2025,Mei,5,Mei 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00954,Kabupaten Sukabumi,Kabupaten,2025,Juni,6,Juni 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00955,Kabupaten Sukabumi,Kabupaten,2025,Juli,7,Juli 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00956,Kabupaten Sukabumi,Kabupaten,2025,Agustus,8,Agustus 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00957,Kabupaten Sukabumi,Kabupaten,2025,September,9,September 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00958,Kabupaten Sukabumi,Kabupaten,2025,Oktober,10,Oktober 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00959,Kabupaten Sukabumi,Kabupaten,2025,November,11,November 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00960,Kabupaten Sukabumi,Kabupaten,2025,Desember,12,Desember 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00961,Kabupaten Sumedang,Kabupaten,2021,Januari,1,Januari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00962,Kabupaten Sumedang,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00963,Kabupaten Sumedang,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00964,Kabupaten Sumedang,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00965,Kabupaten Sumedang,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00966,Kabupaten Sumedang,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00967,Kabupaten Sumedang,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00968,Kabupaten Sumedang,Kabupaten,2021,Agustus,8,Agustus 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00969,Kabupaten Sumedang,Kabupaten,2021,September,9,September 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00970,Kabupaten Sumedang,Kabupaten,2021,Oktober,10,Oktober 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00971,Kabupaten Sumedang,Kabupaten,2021,November,11,November 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00972,Kabupaten Sumedang,Kabupaten,2021,Desember,12,Desember 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00973,Kabupaten Sumedang,Kabupaten,2022,Januari,1,Januari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00974,Kabupaten Sumedang,Kabupaten,2022,Februari,2,Februari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00975,Kabupaten Sumedang,Kabupaten,2022,Maret,3,Maret 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00976,Kabupaten Sumedang,Kabupaten,2022,April,4,April 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00977,Kabupaten Sumedang,Kabupaten,2022,Mei,5,Mei 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00978,Kabupaten Sumedang,Kabupaten,2022,Juni,6,Juni 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00979,Kabupaten Sumedang,Kabupaten,2022,Juli,7,Juli 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00980,Kabupaten Sumedang,Kabupaten,2022,Agustus,8,Agustus 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00981,Kabupaten Sumedang,Kabupaten,2022,September,9,September 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00982,Kabupaten Sumedang,Kabupaten,2022,Oktober,10,Oktober 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00983,Kabupaten Sumedang,Kabupaten,2022,November,11,November 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00984,Kabupaten Sumedang,Kabupaten,2022,Desember,12,Desember 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00985,Kabupaten Sumedang,Kabupaten,2023,Januari,1,Januari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00986,Kabupaten Sumedang,Kabupaten,2023,Februari,2,Februari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00987,Kabupaten Sumedang,Kabupaten,2023,Maret,3,Maret 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00988,Kabupaten Sumedang,Kabupaten,2023,April,4,April 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00989,Kabupaten Sumedang,Kabupaten,2023,Mei,5,Mei 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00990,Kabupaten Sumedang,Kabupaten,2023,Juni,6,Juni 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00991,Kabupaten Sumedang,Kabupaten,2023,Juli,7,Juli 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00992,Kabupaten Sumedang,Kabupaten,2023,Agustus,8,Agustus 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00993,Kabupaten Sumedang,Kabupaten,2023,September,9,September 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00994,Kabupaten Sumedang,Kabupaten,2023,Oktober,10,Oktober 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00995,Kabupaten Sumedang,Kabupaten,2023,November,11,November 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00996,Kabupaten Sumedang,Kabupaten,2023,Desember,12,Desember 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00997,Kabupaten Sumedang,Kabupaten,2024,Januari,1,Januari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00998,Kabupaten Sumedang,Kabupaten,2024,Februari,2,Februari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00999,Kabupaten Sumedang,Kabupaten,2024,Maret,3,Maret 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01000,Kabupaten Sumedang,Kabupaten,2024,April,4,April 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01001,Kabupaten Sumedang,Kabupaten,2024,Mei,5,Mei 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01002,Kabupaten Sumedang,Kabupaten,2024,Juni,6,Juni 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01003,Kabupaten Sumedang,Kabupaten,2024,Juli,7,Juli 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01004,Kabupaten Sumedang,Kabupaten,2024,Agustus,8,Agustus 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01005,Kabupaten Sumedang,Kabupaten,2024,September,9,September 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01006,Kabupaten Sumedang,Kabupaten,2024,Oktober,10,Oktober 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01007,Kabupaten Sumedang,Kabupaten,2024,November,11,November 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01008,Kabupaten Sumedang,Kabupaten,2024,Desember,12,Desember 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01009,Kabupaten Sumedang,Kabupaten,2025,Januari,1,Januari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01010,Kabupaten Sumedang,Kabupaten,2025,Februari,2,Februari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01011,Kabupaten Sumedang,Kabupaten,2025,Maret,3,Maret 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01012,Kabupaten Sumedang,Kabupaten,2025,April,4,April 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01013,Kabupaten Sumedang,Kabupaten,2025,Mei,5,Mei 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01014,Kabupaten Sumedang,Kabupaten,2025,Juni,6,Juni 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01015,Kabupaten Sumedang,Kabupaten,2025,Juli,7,Juli 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01016,Kabupaten Sumedang,Kabupaten,2025,Agustus,8,Agustus 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01017,Kabupaten Sumedang,Kabupaten,2025,September,9,September 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01018,Kabupaten Sumedang,Kabupaten,2025,Oktober,10,Oktober 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01019,Kabupaten Sumedang,Kabupaten,2025,November,11,November 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01020,Kabupaten Sumedang,Kabupaten,2025,Desember,12,Desember 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01021,Kabupaten Tasikmalaya,Kabupaten,2021,Januari,1,Januari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01022,Kabupaten Tasikmalaya,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01023,Kabupaten Tasikmalaya,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01024,Kabupaten Tasikmalaya,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01025,Kabupaten Tasikmalaya,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01026,Kabupaten Tasikmalaya,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01027,Kabupaten Tasikmalaya,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01028,Kabupaten Tasikmalaya,Kabupaten,2021,Agustus,8,Agustus 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01029,Kabupaten Tasikmalaya,Kabupaten,2021,September,9,September 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01030,Kabupaten Tasikmalaya,Kabupaten,2021,Oktober,10,Oktober 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01031,Kabupaten Tasikmalaya,Kabupaten,2021,November,11,November 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01032,Kabupaten Tasikmalaya,Kabupaten,2021,Desember,12,Desember 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01033,Kabupaten Tasikmalaya,Kabupaten,2022,Januari,1,Januari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01034,Kabupaten Tasikmalaya,Kabupaten,2022,Februari,2,Februari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01035,Kabupaten Tasikmalaya,Kabupaten,2022,Maret,3,Maret 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01036,Kabupaten Tasikmalaya,Kabupaten,2022,April,4,April 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI01037,Kabupaten Tasikmalaya,Kabupaten,2022,Mei,5,Mei 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
